key
"(442, 600000253679)"
"(322, 600000061553)"
"(15, 600000002387)"
"(517, 600000255491)"
"(295, 600000050729)"
"(243, 600000054355)"
"(117, 600000530048)"
"(144, 600000060843)"
"(64, 600000268780)"
"(127, 600000260293)"
"(175, 600000527397)"
"(168, 600000207312)"
"(391, 600000279148)"
"(119, 600000059048)"
"(95, 600000026840)"
"(6, 420000001490)"
"(71, 600000026585)"
"(63, 600000279255)"
"(520, 420000005776)"
"(89, 900000056750)"
"(242, 600000052448)"
"(575, 600000210593)"
"(685, 600000232344)"
"(563, 900000057690)"
"(88, 600000514950)"
"(292, 600000267126)"
"(257, 600000230923)"
"(244, 600000207534)"
"(546, 600000203519)"
"(499, 600000059296)"
"(428, 600000203125)"
"(238, 600000504564)"
"(169, 600000059600)"
"(717, 600000201600)"
"(507, 600000232755)"
"(416, 600000230314)"
"(133, 600000525128)"
"(122, 420000000558)"
"(597, 600000208878)"
"(633, 600000502486)"
"(60, 600000531600)"
"(547, 600000502054)"
"(281, 420000001069)"
"(140, 600000059569)"
"(17, 600000503997)"
"(494, 600000532882)"
"(20, 600000253801)"
"(369, 600000530199)"
"(187, 500000047475)"
"(552, 600000055183)"
"(252, 600000262529)"
"(596, 600000207537)"
"(344, 600000504176)"
"(472, 420000003469)"
"(231, 600000211563)"
"(550, 600000234898)"
"(147, 600000230299)"
"(581, 600000059970)"
"(718, 600000255253)"
"(489, 600000525053)"
"(517, 600000005728)"
"(36, 600000261368)"
"(233, 800000041376)"
"(45, 600000502304)"
"(279, 600000531401)"
"(58, 600000504429)"
"(83, 600000503147)"
"(59, 600000531247)"
"(324, 600000051597)"
"(23, 600000202158)"
"(488, 600000203023)"
"(59, 600000501803)"
"(119, 600000207791)"
"(541, 600000204316)"
"(7, 600000255768)"
"(640, 600000267554)"
"(223, 600000267763)"
"(52, 600000530018)"
"(415, 600000061829)"
"(409, 600000206490)"
"(438, 600000285995)"
"(254, 600000262642)"
"(477, 600000265878)"
"(36, 600000053365)"
"(329, 600000200853)"
"(656, 600000504158)"
"(193, 600000203220)"
"(77, 600000261445)"
"(173, 600000204163)"
"(403, 600000015870)"
"(734, 600000265894)"
"(205, 600000528896)"
"(624, 600000204784)"
"(254, 420000002344)"
"(187, 600000202004)"
"(359, 420000004290)"
"(506, 600000204572)"
"(231, 600000208049)"
"(146, 600000206080)"
"(297, 600000233709)"
"(497, 600000269708)"
"(186, 610000205112)"
"(48, 600000050608)"
"(78, 600000266617)"
"(719, 600000055029)"
"(683, 600000285833)"
"(782, 600000268353)"
"(170, 600000232391)"
"(136, 600000204674)"
"(212, 600000270633)"
"(157, 600000278371)"
"(327, 600000201876)"
"(267, 610000205055)"
"(404, 600000202682)"
"(418, 700000100939)"
"(330, 600000207081)"
"(69, 600000054513)"
"(421, 600000060973)"
"(589, 600000526930)"
"(190, 600000208859)"
"(449, 600000206381)"
"(33, 600000528999)"
"(426, 600000058208)"
"(51, 600000525607)"
"(324, 600000277828)"
"(233, 600000531943)"
"(708, 600000233166)"
"(7, 600000208675)"
"(433, 600000503199)"
"(14, 600000051292)"
"(577, 600000233627)"
"(356, 600000200018)"
"(218, 600000234265)"
"(11, 600000504202)"
"(341, 600000232503)"
"(47, 600000527257)"
"(529, 300000010610)"
"(306, 600000255841)"
"(508, 600000201863)"
"(161, 600000234715)"
"(118, 600000233242)"
"(599, 900000057743)"
"(505, 600000261230)"
"(223, 600000202237)"
"(233, 600000015568)"
"(482, 600000021465)"
"(380, 600000502610)"
"(217, 600000206031)"
"(112, 600000228472)"
"(29, 600000526042)"
"(24, 600000208969)"
"(322, 600000523648)"
"(105, 600000014182)"
"(323, 600000502205)"
"(165, 600000234942)"
"(573, 600000261335)"
"(20, 600000204114)"
"(127, 600000205953)"
"(146, 600000204292)"
"(559, 600000253010)"
"(77, 600000208004)"
"(313, 600000233618)"
"(63, 600000525907)"
"(409, 600000100358)"
"(51, 600000007300)"
"(253, 600000204303)"
"(403, 600000210792)"
"(289, 600000200133)"
"(454, 600000060605)"
"(192, 600000233292)"
"(380, 600000502003)"
"(127, 600000253850)"
"(139, 600000278463)"
"(392, 600000211781)"
"(468, 600000260735)"
"(379, 600000263080)"
"(501, 600000061033)"
"(250, 600000234288)"
"(402, 610000203650)"
"(14, 600000514950)"
"(524, 600000253179)"
"(467, 600000531565)"
"(412, 420000007977)"
"(110, 420000000838)"
"(252, 600000230894)"
"(248, 600000200736)"
"(96, 600000530104)"
"(361, 600000204702)"
"(216, 600000201931)"
"(408, 600000255637)"
"(575, 420000004783)"
"(470, 600000201144)"
"(139, 700000100939)"
"(545, 600000232914)"
"(31, 600000278600)"
"(290, 600000530074)"
"(259, 600000531247)"
"(201, 600000526170)"
"(130, 600000202884)"
"(86, 600000278832)"
"(446, 500000046592)"
"(487, 600000254048)"
"(352, 600000206575)"
"(139, 600000059569)"
"(417, 600000052335)"
"(722, 600000260867)"
"(51, 600000253572)"
"(509, 600000253124)"
"(112, 600000059909)"
"(95, 600000228499)"
"(338, 600000207011)"
"(69, 600000278323)"
"(100, 600000201838)"
"(752, 420000005498)"
"(224, 600000531242)"
"(136, 600000531318)"
"(203, 600000027670)"
"(697, 600000057514)"
"(486, 600000203943)"
"(341, 600000229232)"
"(139, 800000041518)"
"(432, 600000265135)"
"(310, 600000061553)"
"(497, 600000050686)"
"(228, 600000201443)"
"(306, 600000201089)"
"(52, 600000261368)"
"(273, 600000278039)"
"(397, 600000052038)"
"(574, 600000254123)"
"(262, 600000255766)"
"(256, 600000261503)"
"(73, 600000261096)"
"(221, 600000228263)"
"(390, 800000040998)"
"(591, 600000209305)"
"(349, 600000248981)"
"(164, 600000232826)"
"(184, 600000203275)"
"(321, 600000530074)"
"(432, 600000057871)"
"(281, 600000203021)"
"(60, 600000526276)"
"(380, 700000100845)"
"(30, 600000061572)"
"(587, 600000229323)"
"(97, 600000020977)"
"(63, 600000017503)"
"(80, 600000501904)"
"(331, 700000049249)"
"(601, 600000203062)"
"(496, 600000527044)"
"(241, 600000265796)"
"(3, 600000531581)"
"(4, 420000000526)"
"(119, 600000279218)"
"(244, 600000530078)"
"(321, 600000261391)"
"(358, 600000531988)"
"(251, 600000532873)"
"(584, 600000277870)"
"(181, 600000061274)"
"(481, 600000231030)"
"(352, 600000211278)"
"(586, 600000017503)"
"(188, 600000211714)"
"(327, 600000013027)"
"(600, 600000232577)"
"(249, 600000032530)"
"(170, 600000233926)"
"(109, 600000003459)"
"(515, 600000225114)"
"(562, 600000233736)"
"(485, 600000061653)"
"(137, 600000254552)"
"(107, 600000526784)"
"(298, 900000056787)"
"(403, 600000504216)"
"(487, 600000204095)"
"(247, 600000207513)"
"(623, 600000205659)"
"(496, 600000211349)"
"(75, 600000024737)"
"(156, 600000225364)"
"(354, 600000269249)"
"(78, 600000232964)"
"(46, 600000525569)"
"(73, 600000233987)"
"(214, 600000210913)"
"(479, 600000504736)"
"(60, 600000278327)"
"(315, 600000204904)"
"(45, 420000001606)"
"(287, 600000201100)"
"(277, 600000209470)"
"(116, 600000254372)"
"(108, 610000203688)"
"(279, 600000532907)"
"(54, 600000527071)"
"(307, 600000034488)"
"(16, 600000050608)"
"(297, 600000028723)"
"(278, 600000269632)"
"(299, 600000234943)"
"(198, 600000203669)"
"(587, 600000267354)"
"(130, 600000205808)"
"(413, 600000504221)"
"(369, 600000059654)"
"(150, 600000210477)"
"(236, 600000530074)"
"(373, 600000278467)"
"(352, 600000503199)"
"(643, 600000202978)"
"(191, 600000005763)"
"(113, 600000526903)"
"(355, 600000254955)"
"(125, 600000501803)"
"(442, 420000002131)"
"(243, 600000004669)"
"(153, 600000010679)"
"(8, 600000504484)"
"(324, 600000211068)"
"(363, 600000233171)"
"(488, 600000053365)"
"(109, 600000261081)"
"(112, 600000200872)"
"(373, 600000206293)"
"(270, 600000262500)"
"(564, 600000263172)"
"(552, 600000208355)"
"(35, 600000504094)"
"(195, 600000527135)"
"(380, 600000207307)"
"(145, 600000262799)"
"(491, 600000253302)"
"(318, 600000228131)"
"(229, 600000100280)"
"(190, 600000230940)"
"(78, 300000010729)"
"(329, 600000234489)"
"(302, 600000526928)"
"(5, 600000265381)"
"(368, 600000201051)"
"(157, 600000056076)"
"(291, 420000005428)"
"(556, 600000255141)"
"(313, 600000261279)"
"(101, 600000526567)"
"(119, 600000503489)"
"(118, 600000003583)"
"(36, 600000230678)"
"(435, 600000502023)"
"(249, 600000528821)"
"(417, 300000010774)"
"(364, 600000262808)"
"(481, 900000056653)"
"(85, 600000528918)"
"(269, 600000205555)"
"(49, 600000023055)"
"(342, 600000033686)"
"(76, 600000264233)"
"(280, 600000005100)"
"(94, 600000525053)"
"(364, 420000003739)"
"(189, 600000264857)"
"(459, 420000005205)"
"(457, 600000253184)"
"(290, 600000204164)"
"(76, 600000206719)"
"(87, 300000010745)"
"(44, 600000209210)"
"(275, 610000203729)"
"(613, 700000100915)"
"(101, 600000207923)"
"(186, 600000504313)"
"(71, 600000501985)"
"(91, 600000531365)"
"(171, 900000056757)"
"(32, 600000225114)"
"(55, 600000526479)"
"(641, 600000205250)"
"(62, 600000525981)"
"(248, 600000059840)"
"(363, 600000210299)"
"(231, 600000201838)"
"(511, 420000001859)"
"(215, 600000057634)"
"(474, 600000527726)"
"(312, 420000001672)"
"(268, 600000234648)"
"(266, 600000254682)"
"(106, 300000010669)"
"(55, 800000041483)"
"(70, 600000502217)"
"(165, 600000204292)"
"(220, 600000277741)"
"(159, 600000053620)"
"(475, 600000053283)"
"(170, 600000201445)"
"(85, 600000503997)"
"(70, 600000530018)"
"(649, 420000000678)"
"(558, 600000200464)"
"(260, 600000203529)"
"(255, 600000268398)"
"(264, 600000232270)"
"(198, 600000061890)"
"(319, 600000229422)"
"(713, 600000257916)"
"(758, 600000059755)"
"(474, 600000059175)"
"(140, 600000254192)"
"(347, 600000208407)"
"(216, 600000200007)"
"(201, 600000061719)"
"(78, 600000526567)"
"(70, 600000231862)"
"(31, 700000100971)"
"(184, 600000209112)"
"(176, 600000262372)"
"(329, 600000057724)"
"(448, 600000052327)"
"(560, 600000211266)"
"(97, 600000531988)"
"(160, 600000206759)"
"(34, 600000525839)"
"(535, 600000200228)"
"(332, 600000228429)"
"(356, 600000254740)"
"(382, 600000527796)"
"(617, 700000100939)"
"(465, 420000002278)"
"(230, 600000209254)"
"(524, 600000055867)"
"(549, 610000203775)"
"(246, 610000203758)"
"(23, 600000203131)"
"(368, 800000041981)"
"(605, 900000057722)"
"(702, 600000260801)"
"(259, 700000100824)"
"(527, 600000100327)"
"(461, 600000229440)"
"(367, 600000526224)"
"(388, 600000205984)"
"(310, 600000504574)"
"(216, 600000200650)"
"(82, 600000059346)"
"(62, 600000526594)"
"(215, 600000200665)"
"(172, 600000254493)"
"(525, 600000060528)"
"(513, 900000056449)"
"(723, 600000263369)"
"(249, 600000051873)"
"(584, 600000529818)"
"(324, 600000211767)"
"(683, 600000264231)"
"(107, 600000204323)"
"(232, 600000200777)"
"(30, 600000208868)"
"(402, 600000502018)"
"(504, 600000260801)"
"(100, 600000201220)"
"(108, 600000264432)"
"(269, 600000236605)"
"(22, 600000528742)"
"(476, 600000056384)"
"(297, 600000060826)"
"(233, 600000528342)"
"(138, 600000279180)"
"(183, 600000230570)"
"(303, 600000530077)"
"(43, 600000203973)"
"(511, 600000269807)"
"(654, 600000013947)"
"(193, 600000530015)"
"(575, 600000054188)"
"(607, 600000503577)"
"(565, 600000210097)"
"(188, 600000530074)"
"(694, 600000206318)"
"(68, 600000210347)"
"(350, 600000201331)"
"(236, 600000262287)"
"(365, 600000061979)"
"(171, 600000525430)"
"(597, 600000052075)"
"(69, 600000502570)"
"(616, 420000005813)"
"(266, 600000206746)"
"(519, 600000503743)"
"(208, 600000232575)"
"(354, 600000205492)"
"(422, 600000203938)"
"(68, 600000502201)"
"(303, 600000230940)"
"(91, 600000525569)"
"(217, 600000255261)"
"(34, 600000228937)"
"(44, 600000502399)"
"(413, 600000205767)"
"(290, 600000528973)"
"(230, 600000206375)"
"(145, 600000260928)"
"(288, 600000265811)"
"(411, 600000059087)"
"(308, 600000264098)"
"(12, 600000024938)"
"(93, 900000056810)"
"(720, 600000060299)"
"(262, 600000529818)"
"(588, 600000526191)"
"(159, 600000285832)"
"(74, 600000527289)"
"(386, 600000002084)"
"(606, 600000201390)"
"(45, 600000502838)"
"(256, 600000200665)"
"(623, 600000532967)"
"(83, 600000502134)"
"(254, 600000278231)"
"(229, 600000208386)"
"(322, 600000230314)"
"(61, 600000050608)"
"(5, 600000269818)"
"(52, 600000201798)"
"(58, 600000531247)"
"(591, 600000527962)"
"(69, 600000053283)"
"(675, 600000265178)"
"(62, 600000502828)"
"(311, 610000205055)"
"(72, 600000531317)"
"(648, 600000530005)"
"(161, 600000261106)"
"(420, 600000207564)"
"(667, 600000277647)"
"(7, 600000503669)"
"(503, 600000525088)"
"(452, 600000202172)"
"(254, 600000503776)"
"(327, 600000205727)"
"(691, 600000059093)"
"(51, 600000018656)"
"(308, 600000202407)"
"(222, 600000278328)"
"(580, 600000234598)"
"(432, 600000059909)"
"(298, 600000232942)"
"(151, 600000261765)"
"(26, 300000010774)"
"(538, 600000208162)"
"(430, 600000253572)"
"(341, 600000200085)"
"(218, 600000267805)"
"(68, 600000024136)"
"(331, 600000061954)"
"(10, 600000526930)"
"(438, 600000526928)"
"(96, 600000525988)"
"(153, 600000060724)"
"(578, 600000503033)"
"(684, 600000059164)"
"(454, 600000208315)"
"(301, 600000034789)"
"(417, 600000266260)"
"(161, 600000206550)"
"(653, 600000060644)"
"(46, 600000055401)"
"(743, 600000504589)"
"(300, 600000233987)"
"(582, 600000022140)"
"(339, 600000061776)"
"(706, 600000031735)"
"(239, 600000208859)"
"(404, 600000266013)"
"(324, 600000234198)"
"(596, 600000267261)"
"(724, 600000200490)"
"(290, 600000211982)"
"(73, 300000010680)"
"(159, 600000050561)"
"(313, 600000234854)"
"(530, 600000100059)"
"(72, 600000502570)"
"(103, 600000055499)"
"(47, 600000261368)"
"(489, 600000264328)"
"(364, 600000203519)"
"(134, 600000061750)"
"(30, 600000204480)"
"(356, 900000056933)"
"(144, 600000060682)"
"(119, 600000531312)"
"(291, 600000263249)"
"(127, 600000228137)"
"(620, 600000260332)"
"(90, 600000211508)"
"(275, 600000262534)"
"(245, 600000200822)"
"(120, 600000279968)"
"(185, 600000232911)"
"(241, 600000262972)"
"(190, 600000261133)"
"(374, 600000207717)"
"(54, 600000502322)"
"(626, 600000526684)"
"(30, 600000201859)"
"(322, 600000031308)"
"(72, 600000527289)"
"(155, 600000278039)"
"(378, 420000001432)"
"(79, 600000501804)"
"(353, 600000018681)"
"(536, 600000207504)"
"(345, 420000004765)"
"(276, 900000056662)"
"(406, 600000260528)"
"(354, 600000200152)"
"(543, 600000502962)"
"(33, 600000278841)"
"(108, 600000260021)"
"(479, 600000279016)"
"(437, 600000234134)"
"(66, 600000229251)"
"(474, 600000058250)"
"(106, 600000530110)"
"(63, 600000002636)"
"(266, 600000061478)"
"(106, 200000005583)"
"(758, 600000202481)"
"(158, 610000204498)"
"(485, 600000265352)"
"(476, 600000263184)"
"(434, 600000225229)"
"(173, 600000266394)"
"(183, 600000229948)"
"(82, 600000007082)"
"(303, 600000203519)"
"(71, 600000050608)"
"(151, 600000202638)"
"(221, 600000261503)"
"(70, 420000000678)"
"(178, 600000207618)"
"(504, 600000255510)"
"(238, 600000279156)"
"(104, 600000531600)"
"(229, 900000057675)"
"(300, 600000233362)"
"(693, 600000057374)"
"(24, 600000011256)"
"(253, 600000527134)"
"(15, 600000232964)"
"(93, 600000525053)"
"(95, 600000525128)"
"(571, 600000502718)"
"(137, 600000203519)"
"(487, 600000200313)"
"(727, 600000247232)"
"(402, 600000200192)"
"(12, 600000523758)"
"(122, 600000268477)"
"(325, 600000202418)"
"(230, 600000254200)"
"(138, 600000266676)"
"(495, 600000527250)"
"(88, 600000055146)"
"(347, 420000005393)"
"(417, 600000285833)"
"(270, 600000201095)"
"(717, 600000526545)"
"(381, 600000260325)"
"(237, 600000053871)"
"(7, 600000501941)"
"(286, 600000263332)"
"(398, 600000205960)"
"(120, 600000503545)"
"(88, 600000526784)"
"(478, 600000266102)"
"(85, 600000231275)"
"(241, 600000270655)"
"(556, 600000210733)"
"(546, 600000278841)"
"(36, 600000058955)"
"(283, 600000014182)"
"(403, 600000060174)"
"(61, 600000100114)"
"(354, 600000260499)"
"(181, 600000007175)"
"(117, 600000502094)"
"(305, 600000201043)"
"(385, 600000228346)"
"(587, 600000051008)"
"(51, 600000206489)"
"(87, 600000526784)"
"(448, 600000061890)"
"(189, 600000207772)"
"(619, 600000527549)"
"(156, 600000050729)"
"(22, 600000000417)"
"(120, 600000200174)"
"(225, 600000050639)"
"(198, 600000255231)"
"(481, 600000225301)"
"(107, 600000527561)"
"(180, 600000206090)"
"(464, 600000208368)"
"(452, 600000203391)"
"(327, 600000059927)"
"(288, 600000230607)"
"(77, 600000501903)"
"(76, 600000527995)"
"(16, 600000201436)"
"(73, 600000504484)"
"(284, 610000203652)"
"(94, 600000206257)"
"(10, 600000502094)"
"(56, 600000230934)"
"(142, 420000004607)"
"(368, 600000204643)"
"(131, 600000266121)"
"(627, 600000221122)"
"(326, 600000055089)"
"(625, 600000264924)"
"(327, 600000061249)"
"(270, 600000206257)"
"(513, 600000201676)"
"(238, 600000060974)"
"(435, 600000255714)"
"(541, 600000052161)"
"(618, 600000032607)"
"(510, 600000024085)"
"(651, 600000224239)"
"(367, 600000208450)"
"(427, 600000262026)"
"(644, 600000209267)"
"(526, 600000060973)"
"(492, 600000527134)"
"(47, 600000262287)"
"(95, 600000266843)"
"(107, 600000525128)"
"(265, 600000060129)"
"(271, 600000200881)"
"(58, 600000260545)"
"(571, 610000205046)"
"(69, 600000504094)"
"(152, 600000502210)"
"(332, 600000056922)"
"(222, 600000265135)"
"(408, 600000208969)"
"(237, 600000530067)"
"(552, 600000502183)"
"(16, 600000503469)"
"(316, 420000000418)"
"(256, 600000532862)"
"(518, 500000047464)"
"(543, 600000231534)"
"(36, 420000001718)"
"(463, 300000010643)"
"(322, 600000269259)"
"(345, 600000056724)"
"(353, 600000060794)"
"(333, 600000059376)"
"(137, 600000061591)"
"(348, 600000228971)"
"(726, 600000201590)"
"(381, 600000503199)"
"(136, 600000203248)"
"(204, 600000525718)"
"(36, 600000502183)"
"(41, 600000056981)"
"(725, 600000527186)"
"(99, 600000201838)"
"(187, 600000205750)"
"(564, 600000203410)"
"(339, 600000269370)"
"(115, 300000010604)"
"(148, 600000206711)"
"(261, 600000058583)"
"(388, 420000002110)"
"(60, 600000255986)"
"(218, 600000055383)"
"(318, 600000061678)"
"(144, 600000202198)"
"(417, 600000232826)"
"(222, 420000006071)"
"(432, 600000059483)"
"(657, 600000205904)"
"(67, 420000001718)"
"(715, 600000502578)"
"(80, 600000502127)"
"(374, 600000255443)"
"(538, 600000201636)"
"(300, 600000526254)"
"(193, 600000209592)"
"(339, 600000526254)"
"(71, 600000531860)"
"(436, 600000231925)"
"(108, 600000502018)"
"(84, 600000502828)"
"(712, 600000269632)"
"(596, 600000202581)"
"(51, 600000201798)"
"(524, 600000263542)"
"(183, 600000261669)"
"(396, 600000034937)"
"(36, 600000200717)"
"(56, 600000204439)"
"(620, 600000050328)"
"(532, 600000278643)"
"(337, 600000233290)"
"(260, 600000059062)"
"(504, 600000055051)"
"(499, 600000060308)"
"(729, 600000266526)"
"(612, 600000260261)"
"(213, 600000026585)"
"(4, 600000201436)"
"(92, 600000058982)"
"(251, 600000210913)"
"(44, 420000000678)"
"(423, 600000209267)"
"(246, 600000231230)"
"(456, 600000532874)"
"(345, 600000033686)"
"(3, 600000504216)"
"(242, 600000501804)"
"(359, 600000265651)"
"(204, 600000204817)"
"(105, 600000002083)"
"(195, 600000100276)"
"(371, 600000532983)"
"(182, 600000527193)"
"(520, 600000264231)"
"(699, 600000205727)"
"(363, 600000060359)"
"(518, 600000058590)"
"(669, 600000056296)"
"(390, 700000012669)"
"(215, 600000053283)"
"(146, 600000504939)"
"(385, 600000051802)"
"(180, 600000263797)"
"(139, 600000231849)"
"(430, 600000232914)"
"(599, 600000060180)"
"(106, 600000263732)"
"(528, 700000100915)"
"(20, 600000211177)"
"(110, 600000531988)"
"(474, 600000100300)"
"(95, 600000530085)"
"(368, 600000202978)"
"(642, 600000200725)"
"(526, 600000000268)"
"(425, 600000203317)"
"(10, 600000503343)"
"(340, 600000531981)"
"(329, 600000266069)"
"(101, 600000205246)"
"(415, 600000254883)"
"(86, 600000531987)"
"(472, 600000233510)"
"(152, 600000527591)"
"(161, 600000204659)"
"(353, 600000264422)"
"(674, 600000525405)"
"(546, 600000034369)"
"(528, 600000209267)"
"(16, 600000527092)"
"(553, 600000201676)"
"(409, 600000234648)"
"(73, 600000225348)"
"(294, 600000061626)"
"(259, 300000010769)"
"(264, 600000287947)"
"(19, 600000503687)"
"(36, 600000527984)"
"(330, 600000100185)"
"(253, 600000058774)"
"(391, 600000200420)"
"(25, 600000526412)"
"(199, 600000100121)"
"(300, 600000264422)"
"(605, 600000278989)"
"(132, 600000532897)"
"(98, 600000201247)"
"(134, 600000530056)"
"(698, 600000032607)"
"(141, 600000059970)"
"(310, 600000061890)"
"(283, 600000201043)"
"(115, 600000255059)"
"(76, 600000201805)"
"(369, 600000287929)"
"(279, 600000502003)"
"(524, 600000265049)"
"(227, 600000208934)"
"(697, 600000501890)"
"(510, 600000526147)"
"(272, 600000209089)"
"(357, 600000266685)"
"(554, 600000530061)"
"(303, 600000262922)"
"(599, 600000208243)"
"(626, 600000233914)"
"(257, 600000532883)"
"(267, 600000051497)"
"(133, 600000255996)"
"(289, 600000030035)"
"(232, 600000264228)"
"(390, 600000266628)"
"(310, 600000001543)"
"(197, 600000232546)"
"(300, 600000233242)"
"(44, 600000266873)"
"(366, 600000225210)"
"(452, 600000061603)"
"(508, 420000004839)"
"(161, 600000061632)"
"(317, 600000054205)"
"(314, 600000526006)"
"(282, 600000234588)"
"(345, 600000530109)"
"(15, 600000255253)"
"(621, 600000017782)"
"(235, 600000254110)"
"(293, 600000057383)"
"(371, 600000207422)"
"(206, 600000233627)"
"(383, 600000525430)"
"(586, 600000209879)"
"(78, 600000531937)"
"(547, 600000059709)"
"(356, 600000264004)"
"(693, 600000031735)"
"(292, 600000206609)"
"(62, 600000016383)"
"(16, 600000265651)"
"(543, 600000200530)"
"(206, 600000202468)"
"(561, 600000207643)"
"(7, 420000005183)"
"(357, 600000026840)"
"(117, 600000532894)"
"(610, 600000234198)"
"(372, 600000055146)"
"(205, 600000504939)"
"(142, 600000200947)"
"(157, 600000503466)"
"(595, 600000232364)"
"(614, 600000230358)"
"(107, 600000527418)"
"(49, 600000058445)"
"(259, 600000504091)"
"(266, 600000527439)"
"(423, 600000204021)"
"(84, 600000233252)"
"(52, 600000531600)"
"(267, 600000232428)"
"(139, 300000008001)"
"(31, 600000503129)"
"(293, 600000532995)"
"(486, 600000210376)"
"(167, 600001241408)"
"(21, 600000059766)"
"(406, 600000230245)"
"(106, 600000530073)"
"(150, 600000278328)"
"(238, 600000526398)"
"(153, 600000526296)"
"(102, 600000031507)"
"(92, 600000229260)"
"(103, 600000234991)"
"(161, 600000206076)"
"(197, 600000209688)"
"(514, 600000209607)"
"(292, 600000262444)"
"(547, 900000057604)"
"(220, 600000503917)"
"(566, 420000001161)"
"(363, 600000260174)"
"(135, 600000527752)"
"(612, 600000225175)"
"(220, 600000223080)"
"(295, 600000029661)"
"(118, 600000264872)"
"(59, 600000208764)"
"(448, 600000260514)"
"(434, 600000262799)"
"(236, 600000504484)"
"(635, 600000201187)"
"(383, 600000502018)"
"(238, 600000001809)"
"(62, 600000253817)"
"(507, 600000264688)"
"(121, 600000060084)"
"(470, 600000268554)"
"(355, 600000209089)"
"(115, 600000061527)"
"(539, 600000203125)"
"(224, 600000234770)"
"(232, 600000061608)"
"(66, 600000253061)"
"(20, 600000205503)"
"(530, 600000232258)"
"(755, 600000202308)"
"(329, 600000024413)"
"(37, 600000266172)"
"(331, 600000229440)"
"(527, 600000031308)"
"(249, 500000047477)"
"(298, 600000208254)"
"(138, 600000052335)"
"(51, 600000502364)"
"(234, 600000207805)"
"(64, 600000061175)"
"(294, 600000527416)"
"(328, 600000061445)"
"(12, 600000209413)"
"(610, 600000222775)"
"(480, 600000262761)"
"(437, 600000228472)"
"(131, 600000262799)"
"(135, 600000527561)"
"(15, 600000255141)"
"(421, 600000234110)"
"(172, 600000056186)"
"(164, 600000053683)"
"(497, 600000263310)"
"(231, 600000531437)"
"(114, 900000056439)"
"(660, 600000231429)"
"(383, 600000527946)"
"(214, 600000211637)"
"(169, 600000051673)"
"(86, 600000522504)"
"(383, 420000006391)"
"(664, 200000008696)"
"(403, 600000201922)"
"(181, 420000005219)"
"(297, 600000231978)"
"(507, 610000203764)"
"(261, 600000261106)"
"(570, 600000262322)"
"(276, 600000002248)"
"(505, 600000061949)"
"(232, 600000504427)"
"(359, 600000255761)"
"(124, 600000261275)"
"(219, 600000232991)"
"(572, 600000260430)"
"(560, 600000253509)"
"(140, 600000228024)"
"(145, 600000228356)"
"(215, 600000285819)"
"(29, 600000228142)"
"(181, 600000057775)"
"(33, 600000503984)"
"(372, 600000204950)"
"(94, 600000211259)"
"(667, 600000200651)"
"(64, 600000059318)"
"(420, 600000201137)"
"(346, 600000061405)"
"(176, 600000234726)"
"(419, 600000203966)"
"(231, 600000255192)"
"(632, 600000211987)"
"(78, 600000201725)"
"(521, 600000201243)"
"(449, 600000211987)"
"(430, 600000202930)"
"(430, 600000278076)"
"(123, 600000528993)"
"(107, 600000502006)"
"(127, 600000232314)"
"(119, 600000204276)"
"(715, 600000269013)"
"(157, 600000059346)"
"(77, 600000206978)"
"(470, 600000253452)"
"(149, 600000208934)"
"(509, 600000255519)"
"(166, 600000003044)"
"(12, 600000200703)"
"(103, 600000210526)"
"(85, 600000502828)"
"(28, 600000207848)"
"(418, 600000267978)"
"(266, 600000204665)"
"(532, 600000229387)"
"(236, 600000261503)"
"(37, 600000262129)"
"(515, 600000203023)"
"(318, 600000060074)"
"(423, 600000200651)"
"(161, 600000260998)"
"(341, 600000267205)"
"(49, 600000060687)"
"(258, 600000055572)"
"(275, 600000526928)"
"(518, 600000232796)"
"(252, 600000208626)"
"(282, 700000100915)"
"(429, 800000040998)"
"(556, 600000061700)"
"(116, 600000234409)"
"(317, 420000004765)"
"(150, 600000253952)"
"(411, 600000032575)"
"(499, 420000000729)"
"(77, 600000055198)"
"(716, 600000060495)"
"(347, 600000278660)"
"(333, 600000208044)"
"(392, 600000262699)"
"(319, 600000230358)"
"(252, 600000254903)"
"(143, 600000204702)"
"(189, 600000265246)"
"(366, 600000206170)"
"(416, 600000232407)"
"(162, 600000267046)"
"(551, 600000027020)"
"(12, 600000532827)"
"(590, 420000002891)"
"(292, 600000200604)"
"(9, 600000269876)"
"(48, 600000255714)"
"(200, 600000234574)"
"(629, 600000052247)"
"(567, 600000269170)"
"(31, 600000017503)"
"(164, 600000210654)"
"(453, 600000503111)"
"(136, 600000502630)"
"(363, 600000254169)"
"(253, 600000531252)"
"(481, 600000034414)"
"(679, 600000266149)"
"(378, 600000205816)"
"(30, 600000205840)"
"(183, 600000526837)"
"(156, 600000263659)"
"(303, 600000240803)"
"(69, 600000229746)"
"(97, 600000531231)"
"(397, 600000253758)"
"(357, 600000267223)"
"(454, 900000057690)"
"(465, 600000525888)"
"(601, 600000230217)"
"(32, 600000006559)"
"(164, 600000204990)"
"(168, 600000531984)"
"(577, 600000059296)"
"(32, 600000260029)"
"(356, 600000232615)"
"(287, 600000285833)"
"(560, 600000278423)"
"(19, 600000531303)"
"(148, 600000229419)"
"(126, 600000525128)"
